target_themes,target_rating,fen,best_move,is_legal,is_puzzle,counter_intuitive,actual_themes,predicted_rating,themes_match,main_line,best_move_matches
,,Q1bqk2r/3p1p1p/p1nPp1pb/1p1nP3/2pP4/5N2/PP2BPPP/RNB1K2R b KQk - 0 12,h6c1,True,False,False,,,,,
,,4r3/2p2Q2/kpP5/p4P1p/P3q3/7P/6P1/2R4K b - - 0 36,e8e7,True,False,False,,,,,
,,5r1k/7p/p7/4P3/1P6/P1P1P1pq/2Q4P/5RK1 b - - 0 27,f8f1,True,False,False,,,,,
,,r7/2R3bp/6k1/5p2/4p1b1/4K3/2PR4/8 w - - 7 39,d2d6,True,False,False,,,,,
,,B1b1k3/7p/3P1pp1/2BP1p2/5n2/8/5P1P/5K2 w - - 3 36,a8c6,True,False,False,,,,,
,,5r1k/ppp3p1/4R2p/8/P5PK/4Rp1P/1PP2P1q/5Qr1 w - - 1 30,f1g1,True,False,False,,,,,
,,r5k1/pp3p2/2p3q1/2b1P1pp/6r1/1P4P1/PBP1QP2/R3R1K1 w - - 1 25,e5e6,True,False,False,,,,,
,,1K1k4/1R3p1r/P7/8/8/8/8/8 b - - 0 42,h7h8,True,False,True,,,,,
,,r1bq1rk1/pp3pb1/2n1p1n1/4P1N1/2p2P1Q/2N5/PP4PP/R1B1KR2 w Q - 2 14,h4h7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",804.94140625,,h4h7,True
,,1rb2Qq1/pp2rb1k/3p1R1p/2p5/4P3/6P1/1B4BP/6K1 w - - 3 34,f6h6,True,False,False,,,,,
,,8/8/2p2kp1/1pP1p3/1P2P1K1/4P3/8/8 b - - 0 42,f6e6,True,False,False,,,,,
,,7r/p3ppb1/1pk3p1/1Np1P2p/5Pn1/2P1B2P/PP2K1P1/3R4 b - - 2 22,g4e3,True,False,False,,,,,
,,2kr4/1p3pp1/pq2p3/4P1NP/n2RQ3/P7/1b4P1/1KB2R2 b - - 0 26,h5e8,True,False,False,,,,,
,,5r1k/6pp/p2r4/4p3/1pP1B2Q/1P2qP2/P5PP/R4K2 b - - 6 25,d6h6,True,False,False,,,,,
,,r1b1r1k1/pp1p1ppp/2n5/8/1N2p3/4P1qP/PPPQP3/2KR1B1R w - - 0 16,b4c6,True,False,False,,,,,
,,8/5Bk1/1p2Pp2/p2n4/2P5/5K2/6P1/8 b - - 0 40,a5a4,True,False,False,,,,,
,,r3k1r1/pp1b1p1n/4p1pP/2ppn1q1/8/3P2Q1/PPP1BPP1/RN3RK1 w q - 3 17,g3g5,True,False,False,,,,,
,,4n3/1pqb1p2/p5kp/3p2p1/3Nr1P1/N1PQ1Q1P/1P6/5RK1 w - - 14 35,f3f6,True,False,False,,,,,
,,6rk/pr2P1pp/1p3B2/2b2p2/8/2N3Q1/PP1q2PP/5b1K w - - 0 26,g3g7,True,False,False,,,,,
,,4k1r1/Pp6/1PpQpq2/3p1p2/3P3p/2PB1nrP/5RP1/R6K b - - 0 28,g3h3,True,False,False,,,,,
,,1r3r2/2p2kpp/1p6/pP1R4/3P4/R3P3/1P3PPP/6K1 b - - 0 22,c7c6,True,False,True,,,,,
,,8/p6p/6pk/q2P1p2/5P1b/4BP2/P2R4/2R4K b - - 1 41,h4e1,True,False,False,,,,,
,,r2q1rk1/ppp2pp1/3p1n1p/2bNp1B1/4P1Q1/1P1P3P/1PP2PP1/R4RK1 b - - 0 12,f6g4,True,False,False,,,,,
,,r4rk1/3q2p1/p2Np2p/Pp1nP3/3n1p2/1Q4P1/2RB1P1P/2R3K1 w - - 0 26,b3d4,True,False,False,,,,,
,,6k1/1Q3pp1/7p/4P3/5P1q/P1n5/6RK/8 b - - 2 40,h4f4,False,False,,,,,,
,,2kr1b1r/ppp2Bpp/3p4/8/4P3/1Q3P1q/P3N2P/7K w - - 1 21,f7e6,True,False,False,,,,,
,,r5k1/4qrn1/2p1p1QR/1p2P2P/3P2P1/P1P2p2/1P3R2/7K b - - 0 34,e7h4,True,False,False,,,,,
,,2b2k2/r7/p1p2p2/2pq2NQ/3p3P/P5P1/1P3P2/4R1K1 w - - 0 34,e1e8,True,False,True,,,,,
,,2krr3/pp1q1p1p/3b1p2/3Q4/8/5P1P/PPP2P2/2KR1B1R b - - 0 17,d6f4,True,True,False,"['middlegame', 'crushing', 'discoveredAttack', 'short']",1172.49853515625,,d6f4 c1b1 d7d5,True
,,8/5kp1/2p4p/8/6PK/7P/P7/8 w - - 1 38,h4h5,True,False,False,,,,,
,,5r2/pp3p2/3R4/6k1/7R/P4p2/2r4P/5K2 w - - 1 37,d6h6,True,False,False,,,,,
,,8/4k3/p4pb1/rp6/3N1B2/4K1P1/8/8 w - - 0 43,d4c6,True,False,False,,,,,
,,3r1k1r/ppp2Bpp/3p1q2/5b2/1PQb4/P1n5/5PPP/R1B1R1K1 w - - 2 17,c1g5,True,False,False,,,,,
,,r1b1r1k1/ppq2pp1/2p3np/3p4/3PP1nB/2PB1N2/PP1N1QPb/R4R1K w - - 2 15,f3h2,True,False,False,,,,,
,,8/5ppp/pr6/1k2p3/8/2R1KP2/PP4PP/8 w - - 4 35,c3b3,True,False,False,,,,,
,,5k2/1p3p2/p2b1p2/6q1/P2p4/1B1P2PQ/1PP1rP1K/8 w - - 4 38,h3h8,True,False,False,,,,,
,,rn4k1/pp2rp1p/6p1/2pQ1bN1/2P4P/P4P2/5KP1/qN3B1R w - - 0 17,d5d8,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",1467.4290771484375,,d5d8 g8g7 d8e7,True
,,r1q1r1k1/pb2bppp/1p1p1n2/1Pp1n3/P1P4P/2N1B1P1/3NPPB1/R2Q1RK1 b - - 2 14,b7g2,True,False,False,,,,,
,,r5k1/3n1p2/2pq3p/pp1n1P2/3p4/PP3R2/3B2PP/1B2Q1K1 w - - 0 27,f3g3,True,False,False,,,,,
,,8/2Br2b1/p1k2p2/4p1p1/b2pP2p/3N1P1P/3K2P1/1R6 w - - 0 46,b1c1,True,False,False,,,,,
,,6Q1/1b3rq1/3R4/pr3pk1/1p6/1Nn4P/P5P1/2R4K w - - 8 37,g8d8,True,False,False,,,,,
,,1Q6/7p/4P2p/8/6Pk/3K3P/8/4q3 b - - 0 45,e1d1,True,False,False,,,,,
,,r4rk1/1b1nbppp/1p4q1/p7/P7/1P1B1Q1P/1BPN2P1/R4RK1 b - - 0 18,b7f3,True,False,False,,,,,
,,8/1p2Q3/p7/5p2/P1p3k1/2P1K3/1q3P2/8 w - - 0 50,f2f3,True,False,False,,,,,
,,r2qk2r/ppp1n1pp/3pQb2/3Np3/4P3/3P3P/PP3PP1/R1B1K2R b KQkq - 2 15,e7d5,True,False,False,,,,,
,,r4rk1/1pp2ppp/pbb2q2/8/P2PQ3/8/2B2PPP/1RB1R1K1 w - - 2 19,e4h7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'kingsideAttack', 'oneMove']",669.002685546875,,e4h7,True
,,1r2kb1r/p2n1ppp/q3p3/Pb1pP3/1P1B4/1Q6/2P1NPPP/R3K2R w KQk - 1 17,c2c4,True,False,False,,,,,
,,3r2k1/2b2p1p/p1P5/8/1P1PR3/1bp3P1/7P/4R1K1 w - - 4 43,e4g4,True,False,False,,,,,
,,1rb2rk1/p5pp/3p2q1/Q1p2p2/2Pb2P1/P1N2BP1/1P2PPK1/1RBR4 b - - 0 21,f5g4,True,False,False,,,,,
,,3rr2k/ppp3bp/2n3p1/3q4/3PNPb1/PP1QP3/1B3RPP/5RK1 w - - 7 22,e4g5,True,False,True,,,,,
,,r2qk2r/pp2np2/2pp2n1/4p2p/4P1NN/8/PPP3PP/R2Q1RK1 b kq - 1 18,d8b6,True,False,False,,,,,
,,2n5/8/P7/2KPk2p/2P4P/5nP1/8/8 w - - 3 56,c5c6,True,False,False,,,,,
,,r6k/pQ3rpp/2n5/8/8/P1P3Pn/BP1q1P2/4RK2 w - - 0 32,b7a8,True,False,False,,,,,
,,r1b2rk1/ppp2ppp/2np4/8/1P1P2nq/P1N4P/2P1N1P1/R1BQRBK1 b - - 2 12,h4f2,True,False,False,,,,,
,,8/8/K2B4/5b2/1Pk1p1p1/4P1Pp/7P/8 b - - 0 52,c4d3,True,False,True,,,,,
,,r1bqr2Q/p1bnk1p1/1p2p3/2ppP1P1/3P4/2P1P3/PP1N3P/R1B2RK1 w - - 2 19,h8g7,True,True,False,"['opening', 'mateIn1', 'mate', 'oneMove']",1010.071044921875,,h8g7,True
,,6rk/5pqp/p3b3/7Q/2P1R3/1P3N1P/P5r1/4R2K b - - 0 32,g2h2,True,False,False,,,,,
,,8/2Pbk3/6K1/4B1P1/3P1P2/7p/8/8 b - - 0 55,h3h2,True,False,False,,,,,
,,2b5/5k2/p1p3p1/1pPpP1P1/1P3K2/P7/3N4/8 w - - 3 42,e5e6,True,False,False,,,,,
,,8/R4ppk/5q1p/4N3/2Q5/1r6/5P1P/4R1K1 b - - 7 33,f6g5,True,False,False,,,,,
,,6k1/3r1ppp/8/p4P2/P7/2P1P2P/1rB2RPK/8 w - - 7 34,e3e4,True,False,True,,,,,
,,r6k/pp3r1p/2p5/3pR3/2PP4/1Q4Pb/PP3P1P/R5K1 b - - 0 23,a8f8,True,False,False,,,,,
,,2r2r1k/3qbp1p/p2p3Q/1p3P1p/4P3/2P3RP/PP4P1/R6K w - - 0 26,h6g7,True,False,False,,,,,
,,8/5k1p/1P3n1Q/4pP2/2pq4/8/r5PP/5R1K w - - 4 41,b6b7,True,False,False,,,,,
,,r2q1k2/ppp3pr/5n2/2b1p1p1/6b1/1BN4P/PPP3P1/R1B1RQ1K b - - 3 16,h7h3,True,False,False,,,,,
,,3R4/1p3pbk/2p4p/3q2p1/4nP2/4B1PP/6B1/6K1 w - - 2 30,g2e4,True,False,False,,,,,
,,r3nr1k/ppqb2bP/3p4/2pQ1nN1/1PP1Bp2/P6P/5P1B/1R3RK1 w - - 2 26,g5f7,True,False,False,,,,,
,,8/2p2p2/1p6/p1pPkP1p/2P1P1p1/PP4K1/7P/8 w - - 2 36,g3h4,True,False,True,,,,,
,,8/5Rp1/8/1p3P2/1k6/4KPPp/7P/2r5 b - - 2 34,c1d1,True,False,True,,,,,
,,8/8/3k4/8/2K5/8/2pr4/8 w - - 0 56,c4c3,True,False,False,,,,,
,,r1r4k/pp3p1p/4p1p1/3p4/4n1Q1/2q1B2R/P4PPP/3R2K1 w - - 0 25,e3d4,True,True,False,"['middlegame', 'advantage', 'fork', 'short']",1476.4891357421875,,e3d4 c3d4 d1d4,True
,,r4rk1/p2n2pp/2QNp3/6q1/3P4/5p2/PP3PPP/2R2RK1 b - - 0 19,g5g2,True,False,False,,,,,
,,1r1k2Q1/p1p3p1/8/3p4/3Pq2P/2P2P2/P5P1/5KNR b - - 0 27,d8d7,True,False,False,,,,,
,,2kr4/Qqp1p1n1/7p/1P1r1p2/3P4/7P/5PP1/4RBK1 w - - 1 33,e1a1,True,False,True,,,,,
,,2r2bk1/5ppp/bnN1pq2/8/1p1PPB2/5B2/1P1Q1PPP/2R3K1 b - - 2 21,h7h5,True,False,False,,,,,
,,8/p4p1k/1p4p1/6P1/4P3/5rQK/PR5P/7q w - - 0 35,g3h4,True,False,True,,,,,
,,8/1p6/5k2/2pP2p1/2P1P1Kp/1P6/8/8 b - - 1 48,b7b6,True,False,False,,,,,
,,8/1pp2pk1/p1br2p1/5P1N/7Q/P3q2P/1PP3P1/R4R1K b - - 0 27,g6h5,True,False,False,,,,,
,,r3k2r/pp4p1/2p1ppq1/6BB/7Q/2b5/PPP2PPP/R5K1 b kq - 0 16,g6g5,True,False,False,,,,,
,,r1b2k2/pp1pnp1p/6p1/8/1nB1P3/2P5/P4PPP/2KR2NR b - - 0 13,b4a2,True,False,False,,,,,
,,1r3bk1/2qn2pp/pp1p1n2/3PpB2/1PP5/P1N1B2P/5PP1/1R1Q2K1 b - - 1 27,g4d1,True,False,True,,,,,
,,1k6/pp3pq1/1P1p4/8/1PB2PPp/4P2P/2b5/3R1RK1 b - - 0 29,c2d1,True,False,False,,,,,
,,1r2r1k1/pp1n1p1p/3Pp1pB/3nPP2/4q1PQ/3p3R/P6P/R5K1 w - - 0 24,h6g7,True,False,False,,,,,
,,1k6/pp2N3/3n2b1/2p4p/2P3pP/3B2P1/1P4K1/5r2 w - - 0 42,e7g6,True,False,False,,,,,
,,5k2/1p3rp1/p2r3p/3pR3/2p5/2P3KP/P1P5/4R3 w - - 0 34,e5e8,True,True,False,"['endgame', 'mateIn1', 'mate', 'rookEndgame', 'oneMove']",668.3323974609375,,e5e8,True
,,r2qr1k1/pp1n1pp1/2p4p/8/3PQ3/3B1P2/PPP2P1b/R1B1R1K1 w - - 0 17,g1h2,True,False,False,,,,,
,,2k5/pp1r4/4p3/4B3/4Q3/P4P1P/R3KP2/7q b - - 0 31,h1d1,True,False,False,,,,,
,,r1br1nk1/p3b1p1/1q2p1PR/1p1pP3/2pP1PQ1/2P3P1/PP6/R1B1K3 w Q - 1 23,h6h8,True,False,False,,,,,
,,r1b1kb1r/pppp1ppp/2n5/4P1q1/4P1n1/3Q1N2/PPPN2PP/R1B2BKR b kq - 2 8,f8c5,True,False,False,,,,,
,,2r5/3R1p2/6pk/2r5/8/5PP1/P1pK4/2R5 b - - 10 44,c5a5,True,False,False,,,,,
,,8/p6k/1p1p2q1/2pP1b1p/2P2p2/P1P2P1P/4pKPQ/4B3 b - - 1 40,g6g3,True,False,True,,,,,
,,r7/1pn1rp1p/p2p1p1k/5q2/3p2R1/PB3P2/QP4PP/R5K1 w - - 4 27,g4h4,True,False,False,,,,,
,,8/5pk1/1P2r1p1/3pPq1p/3B1P2/6nP/Q5P1/5RK1 b - - 0 34,g3e2,True,False,False,,,,,
,,1qr3k1/4Rpp1/3p3p/r1n1p3/1p2P3/1Q5P/5PPN/2R3K1 w - - 2 30,b3f7,True,False,False,,,,,
,,8/7k/2p5/2B1P3/1P1P1R1K/3b3P/8/6r1 b - - 2 48,g1g8,True,False,False,,,,,
,,2r3k1/1Q5p/p4p2/2qp2p1/1P1Nn1b1/4PN2/5PPP/1R4K1 b - - 0 31,c5c3,True,True,False,"['middlegame', 'advantage', 'pin', 'short']",1456.238525390625,,c5c1 f3e1 c1b1,False
,,2r2b1k/5p1p/3p2p1/p1pQ2n1/Bp2P3/2PP2N1/Pq4P1/5R1K w - - 0 30,d5g5,True,False,False,,,,,
,,8/2b5/8/p2r1p1k/3R4/2B1K2P/5P2/8 b - - 3 43,d5d4,True,False,False,,,,,
,,4r1k1/5ppp/2pp4/ppb5/2P1r3/P1B2Q2/BPq2PPP/R5K1 w - - 4 22,a2b3,True,False,False,,,,,
,,3r2k1/5ppp/3P2n1/2r2Q1N/1p3P2/5R2/6PP/7K b - - 0 31,c5c1,True,False,False,,,,,
,,r4r2/1p3p1k/p1p1pbpP/3qn3/8/P4N2/1PPBQP2/K5RR w - - 5 27,e2e5,True,False,False,,,,,
,,4r3/2k2ppp/5n2/2P5/8/P4P2/5RPP/1N4K1 b - - 0 29,e8e1,True,False,True,,,,,
,,8/2N3kp/3r2p1/P7/1Pp4r/K1R5/8/8 w - - 0 45,c7e8,True,False,False,,,,,
,,3k4/3P4/P1K5/5P2/5p2/8/1r6/8 w - - 1 62,a6a7,True,False,False,,,,,
,,4kb2/ppq1p3/1n2P3/3p1Q2/6P1/1P4r1/PB5K/R4R2 b - - 1 29,g3g2,True,False,False,,,,,
,,rr4k1/3R1Rpp/p7/3Nb3/3n1pP1/1P3P2/P6P/3K4 w - - 2 31,d5e7,True,False,True,,,,,
,,rb2k2r/2q2p1p/p1p1pp2/3p3N/1P6/P3PN1P/3P1PP1/2RQ1RK1 b kq - 0 16,c7h2,True,False,False,,,,,
,,r1q2rk1/npp1bpp1/p6p/3pPb1P/3P4/P1P2N2/1PBB1P2/R2QK2R b KQ - 0 17,f5c2,True,False,True,,,,,
,,8/2b5/2Q1p2p/2P3pk/3Pp1n1/4P1P1/1q3PK1/5R2 b - - 0 43,g4e3,True,False,False,,,,,
,,6k1/5pp1/4p3/3pP1q1/3Pb3/2Q4P/5PP1/2R1R1K1 b - - 0 26,g5g2,True,True,False,"['endgame', 'mateIn1', 'mate', 'oneMove']",746.1129760742188,,g5g2,True
,,4K3/1R3p2/1p1k1rp1/7p/6P1/5P1P/8/8 w - - 0 41,b7b6,True,False,False,,,,,
,,3r2k1/4n1pp/p4p2/2p1p3/2N1P3/1P3P2/P1P3PP/3R3K b - - 1 21,d8d1,True,True,False,"['endgame', 'mateIn1', 'mate', 'backRankMate', 'hangingPiece', 'oneMove']",565.6331176757812,,d8d1,True
,,2rr2k1/3nqpp1/pp5p/8/N2pn3/1P2PB2/P4PPP/R1RQ2K1 w - - 0 21,c1c8,True,False,False,,,,,
,,8/8/8/1R4P1/7K/kp6/6r1/8 b - - 0 61,g2g4,True,False,False,,,,,
,,r2q1r2/ppp2pk1/2n1p3/3pP1p1/1b6/3BP1P1/PPP1NPP1/R2Q1K1R w - - 1 15,h1h7,True,False,False,,,,,
,,2k5/1p1r2q1/p1p1p2Q/2P1rp2/3Pb3/8/P6R/1R6 w - - 0 37,h6h8,False,False,,,,,,
,,qr4k1/3bpp2/3p1bP1/8/3NP3/1pP3P1/1P1Q4/1K1R3R b - - 0 29,a8a2,True,False,False,,,,,
,,r4rk1/1p1b1pp1/p2p3p/2b2PB1/4P2q/2NB3n/PPPQ2P1/R4R1K b - - 0 19,h3g5,True,False,False,,,,,
,,3r2k1/2R3p1/p2b3p/2p5/8/P1N1PQ1P/1Pq2PP1/6K1 b - - 0 28,d6c7,True,False,False,,,,,
,,r4k2/p1p2rbp/1p2p3/7Q/4p3/4q3/PPP3PP/R4R1K w - - 0 26,f1f7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'oneMove']",995.955810546875,,h5f7,False
,,1k4r1/1p2R3/p1p5/3p4/1P1P4/PNP3qP/7p/2Q4K b - - 2 32,g3g1,True,False,False,,,,,
,,rn1q2nr/p1p4p/bpp1k3/8/1b2PQ2/2N5/PP3PPP/R1B1K2R w KQ - 0 13,f4f5,True,True,False,"['middlegame', 'advantage', 'short']",1956.8314208984375,,f4f5 e6e7 c1g5,True
,,q5rk/b3R1pp/5p1N/p7/2Pn4/P6P/1P3PP1/5RK1 w - - 0 28,h6f7,True,True,False,"['middlegame', 'mateIn1', 'mate', 'smotheredMate', 'oneMove']",933.2652587890625,,h6f7,True
,,r4rk1/1ppb2p1/p2b3p/3n3q/4R3/P1N1B1P1/1PQ2P1P/R4BK1 w - - 2 24,f1e2,True,False,False,,,,,
,,r1b1qk1r/pp2p1b1/2p2nQp/4p3/2PP4/2N5/PP4PP/R1B2RK1 w - - 2 15,f1f6,True,False,False,,,,,
,,2r5/3k4/8/2R2p2/2K3p1/6P1/8/8 b - - 0 37,c8c5,True,False,False,,,,,
,,k6r/8/1pq2p2/1N5p/2P3P1/4P3/PP3PP1/R4RK1 b - - 0 29,c6g2,True,False,False,,,,,
,,8/7k/5bp1/5p1p/5B1P/5KP1/4RP2/4r3 b - - 11 47,e1e2,True,False,False,,,,,
,,r5k1/p1p3p1/1p1b2r1/3R4/3P4/2P1B3/PP3K1P/RN5K b - - 1 24,a8f8,False,False,,,,,,
,,r1b1r1k1/2p2R2/pb5Q/1p2q1N1/8/1PN5/1PP3PP/2K4R b - - 0 23,b6e3,True,False,False,,,,,
,,2b5/5pp1/7p/2k1PN1P/5KP1/8/8/8 b - - 6 47,c8f5,True,False,False,,,,,
,,2Q5/7p/p5p1/1p3qk1/8/6PP/PP4RK/4r3 w - - 2 44,c8d8,True,True,False,"['endgame', 'crushing', 'fork', 'long']",1835.9228515625,,c8d8 g5h6 d8d2 h6g7 d2e1,True
,,8/p3Pk1p/1p4p1/1Kp1Q3/8/3q4/PP5P/8 w - - 6 41,b5a6,True,False,False,,,,,
,,r2k4/2qbn2p/p3Q2r/2p5/1p2Pb2/1N6/PPP1BR1P/3R3K w - - 0 30,d1d7,True,False,True,,,,,
,,8/8/8/2pk1pp1/1p6/5KP1/1PP2P2/8 w - - 0 32,c2c3,True,False,False,,,,,
,,r4qk1/p2n2r1/1ppn1pQ1/3p4/3PP3/1N1B1P2/PP3P2/2K3RR b - - 0 22,g7g6,True,False,False,,,,,
,,8/8/6p1/5p2/5Rk1/8/6PK/8 b - - 0 60,g4f4,True,False,False,,,,,
,,5Bk1/1p2K3/3PN1p1/pb2P2n/8/P6P/1r6/3R4 b - - 0 41,b2b7,True,False,False,,,,,
,,3q3k/6bp/p2pQ1p1/1p1Npr2/8/P6P/1PP3P1/R6K w - - 4 29,d5e7,True,False,True,,,,,
,,2r3k1/p2b1p2/5q1p/3pp3/2pN2p1/2P3B1/P1PQ1P2/5RK1 b - - 1 29,e5d4,True,False,False,,,,,
,,r6r/p2k1ppp/1Q6/R3P3/8/3q4/PP3PPP/R5K1 b - - 0 22,a7b6,True,False,False,,,,,
,,6k1/5rb1/pn2Qq2/2N1p2R/P3P1N1/3P4/1rp2PP1/R5K1 b - - 4 32,f6e6,True,False,False,,,,,
,,5r1k/p2n1pp1/2pq4/1p2r3/3PP3/2NQ2R1/P1P3PP/6K1 w - - 0 23,g3h3,True,False,False,,,,,
,,r2r2k1/1p3pp1/p1n1bqnp/3p4/3P3b/1BN2PN1/PP1Q1BPP/3RR1K1 b - - 6 17,h4g5,True,False,False,,,,,
,,r4rk1/ppp2pp1/8/3pP3/3P3p/P1N2Nnq/1PP1QKn1/2R2R2 w - - 4 25,f3g5,True,False,True,,,,,
,,2k2b1r/2p1ppp1/2P2nbp/1BN1p3/3q4/8/PP3PPP/R2QR1K1 b - - 2 21,d4c5,True,False,False,,,,,
,,8/8/1k6/1p3K2/5PP1/8/8/8 b - - 0 71,b5b4,True,False,False,,,,,
,,6k1/6p1/1pR3Kp/2p5/2P3P1/1r6/8/8 w - - 0 42,c6c8,True,True,False,"['endgame', 'mateIn1', 'mate', 'rookEndgame', 'oneMove']",561.17578125,,c6c8,True
,,r3r1k1/p1p3pp/8/2pp1Pq1/4nR2/2N3Q1/PPP3PP/4R2K w - - 1 25,e1e4,True,False,False,,,,,
,,5rk1/1p1RR1p1/2p1P3/p3K1N1/Pn5r/7P/5P2/8 b - - 2 32,b4d5,True,False,False,,,,,
,,8/4kp2/p2bp2Q/q2n4/6PP/PP1P4/1BP2P2/2KR4 b - - 0 29,d6f4,True,True,False,"['endgame', 'advantage', 'fork', 'short']",1365.161376953125,,d6f4 h6f4 d5f4,True
,,rq6/2p1kpp1/2Q1p3/3p3p/3bpP2/r3P2P/3P2P1/R1B2RK1 w - - 2 22,a1a3,True,False,False,,,,,
,,r1b2rk1/ppp1qppp/3p4/6B1/4p3/3B1Q1P/PPP2PP1/RN2K2R b KQ - 1 16,e4f3,True,False,False,,,,,
,,8/ppp3P1/5k2/8/5n1P/2P3R1/PP3r1P/6K1 b - - 0 29,f4e2,True,False,True,,,,,
,,1R6/p1r2pk1/4pNp1/4b1Pp/n1r5/2P5/PP5P/4R1K1 w - - 0 36,b8g8,True,True,False,"['middlegame', 'mateIn1', 'mate', 'hookMate', 'oneMove']",970.4093017578125,,b8g8,True
,,8/1PR5/5pk1/7p/P2pp3/7K/1r6/8 w - - 0 49,a4a5,True,False,False,,,,,
,,4r1k1/ppp2ppp/8/7q/2P4n/P2N2QN/1PPP3P/R1B3K1 b - - 2 23,h5d1,True,False,False,,,,,
,,6k1/p4ppp/1pp4q/5P2/4pPP1/2Pr2Q1/PP2R2P/6K1 w - - 1 27,g3d3,True,False,False,,,,,
,,7r/2q3k1/8/pp1R1p2/5P2/P4N1p/1P2rBPK/5R2 w - - 0 30,f2d4,True,False,True,,,,,
,,1r4k1/1p2p1b1/p2P2q1/3Pp2p/1P2P1Rp/8/P2QN1P1/2R4K b - - 0 29,h5g4,True,False,True,,,,,
,,r1bq1k1r/pp2np1p/2n2N2/2bp4/4PB2/8/PPP3PP/RN2KB1R w KQ - 0 11,f4h6,True,True,False,"['opening', 'mateIn1', 'mate', 'oneMove']",1132.5560302734375,,f4h6,True
,,2k5/2n5/8/1P1r4/2K5/8/7R/8 w - - 0 50,h2h8,True,False,False,,,,,
,,1k1r3r/1pp1qpp1/p7/2p4p/3bnB2/2N3QP/PPP2PP1/3R1RK1 w - - 0 17,g3e3,True,False,False,,,,,
,,5rk1/2R1Rppp/pp6/8/4nB2/5qP1/4rP1P/3Q2K1 w - - 4 31,e7f7,True,False,False,,,,,
,,r3k2r/1pp1Np2/p1n5/4P1p1/P3q3/2P1B3/4QP2/3RR1K1 b kq - 0 27,h8h1,True,False,False,,,,,
,,1r3rk1/1bp3pp/p7/4N3/2P1n3/qpP1B2P/6Q1/1K1R1BR1 b - - 0 26,e4c3,True,True,False,"['middlegame', 'mateIn1', 'mate', 'queensideAttack', 'oneMove']",1324.132568359375,,e4c3,True
,,8/2k2p2/8/3P1pp1/3K4/6P1/5P2/8 w - - 1 46,d4e5,True,False,False,,,,,
,,8/4kr1p/1p4pP/p1pP2P1/2P1p3/4K3/P7/5R2 w - - 4 41,f1f7,True,False,False,,,,,
,,1r6/2p2pkp/6p1/p7/4p3/P3P2P/3R1PPB/6K1 b - - 0 27,b8b1,True,True,False,"['endgame', 'mateIn2', 'mate', 'backRankMate', 'short']",512.681884765625,,b8b1 d2d1 b1d1,True
,,4R3/5p1k/2K5/b5pN/6r1/8/8/8 w - - 2 89,h5f6,True,True,False,"['endgame', 'advantage', 'fork', 'short']",1021.406982421875,,h5f6 h7g6 f6g4,True
,,r4rk1/pp1b1pbp/2nN1np1/3p4/1q1N4/1P4PP/PB3PB1/R2QR1K1 w - - 6 18,d4c6,True,False,False,,,,,
,,1k6/6R1/1K6/5p2/8/2P1P3/r7/6q1 w - - 0 49,g7g8,True,False,False,,,,,
,,5r2/3qb1k1/p5pp/1p2p3/1P1pP3/P2P1rP1/1BR2PKQ/4R3 w - - 2 31,b2c1,True,False,False,,,,,
,,r5k1/p5pp/1p1p4/3N2nq/3PPp2/5P1r/PPP3Qn/5RRK w - - 1 33,d5f6,True,False,False,,,,,
,,6k1/ppp3pp/2p2r2/8/4P1bP/1PQPP3/q1PK2B1/r2R3R b - - 3 19,a1d1,True,False,False,,,,,
,,rB3R2/kp4Q1/p1p5/1P6/P2bp2P/4q3/2R3P1/7K b - - 0 36,a7b8,True,True,False,"['middlegame', 'advantage', 'long']",1915.2503662109375,,a8b8 b5b6 a7b6 g7d4 e3d4,False
,,r2qkb1r/ppp4p/6p1/3n4/3PB3/7P/PP2Q1P1/R1B1K2R w KQkq - 3 15,e2b5,True,False,False,,,,,
,,r1b1kb1r/1pp1nppp/p1qp4/8/3P4/P4NP1/1PP3B1/R1BQR1K1 w kq - 2 14,d4d5,True,False,False,,,,,
,,r2q1rk1/5pp1/1nRbpn1p/p7/1N1P4/1B2PPB1/1P1QKP1P/R7 b - - 0 17,d6b4,True,False,False,,,,,
,,r3k2r/pp2B1pp/4Bp2/qb6/1n1Q4/8/PP3PPP/R3K1NR b KQkq - 0 15,b4d3,True,False,False,,,,,
,,r4rk1/pp2qppp/2n1n3/3N1b2/2B5/P4P2/1P1QN1PP/2KR3R b - - 2 17,e7c5,True,False,False,,,,,
,,2r1kbnr/pp4pp/1qn2p2/1BppBb2/Q2P4/P1P1P3/1P1N1PPP/R3K1NR b KQk - 1 10,f6e5,True,False,False,,,,,
,,4R3/2q1Q1pk/p1P4p/3b1p2/1P2p3/7P/5PP1/6K1 b - - 0 46,c7e7,True,False,True,,,,,
,,4r2k/6pp/p1PB1np1/8/6P1/P2Q1P1P/4r3/5K2 b - - 2 30,e2e1,True,False,False,,,,,
,,1nr3k1/Q4ppp/b7/8/4q3/1N6/PPP2nPP/RNK1R3 b - - 0 22,e4e1,True,False,False,,,,,
